PaperID,Title,DOI,url
1058,"Assessing and Increasing Product and Family Differentiation in the Market",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588250
1059,"Module Interface Representation",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588252
1060,"Product Platform Problem Taxonomy: Classification and Identification of Benchmark Problems",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588256
1061,"Adapted Concept Generation and Computational Techniques for the Application of a Transformer Design Theory",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588259
1062,"2-D Deposition Pattern and Strategy Study on Rapid Manufacturing",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588262
1063,"Ruled Layer Generation Between Two Freeform Curves by Normal and Distance Matching",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588265
1064,"Spiral-Like Path Planning Without Gap for Material Deposition Processes",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588269
1065,"Fast Layered Manufacturing Support Volume Computation on GPUs",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588270
1066,"A Sensitivity Analysis of Shot Peening Parameters",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588274
1067,"Reliability-Based Design Using Saddlepoint Approximation",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588278
1068,"Uncertainty Analysis With Probability and Evidence Theories",10.1115/DETC2006-990,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588281
1069,"Engineering Product Design Optimization for Retail Channel Acceptance",10.1115/DETC2006-991,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588283
1070,"A Comparison of Probability Bounds Analysis and Sensitivity Analysis in Environmentally Benign Design and Manufacture",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588287
1071,"A Sequential Algorithm for Possibility-Based Design Optimization",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588290
1072,"Numerical Methods for Propagating Imprecise Uncertainty",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588293
1073,"A Single-Loop Approach for System Reliability-Based Design Optimization",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588297
1074,"Robust Design of Compressor Blades Against Manufacturing Variations",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588300
1075,"The Risk in Early Design (RED) Method: Likelihood and Consequence Formulations",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588303
1076,"Optimal Design With Non-Normally Distributed Random Parameters, Conditional Probability, and Joint Constraint Reliabilities: A Case Study in Vehicle Emissions Regulations to Achieve Ambient Air Quality Standards",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588307
1077,"Simulation Model Refinement for Decision Making Via a Value-of-Information Based Metric",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588310
1078,"A Bayesian Approach to Reliability-Based Optimization With Incomplete Information",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588312
1079,"Modeling Implications in Simulation-Based Design of Stents",10.1115/DETC2006-994,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588316
1080,"Understanding the Effects of Model Uncertainty in Robust Design With Computer Experiments",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588320
1081,"A Function-Based Methodology for Analyzing Critical Events",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588322
1082,"Some Metrics and a Bayesian Procedure for Validating Predictive Models in Engineering Design",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588325
1083,"Multi-Disciplinary Conceptual Modeling and Optimization With Uncertainty Effects Consideration",10.1115/DETC2006-996,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588328
1084,"An Inverse Analysis Method for Design Optimization With Both Statistical and Fuzzy Uncertainties",10.1115/DETC2006-997,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588332
1085,"Alternative Methods for Reliability-Based Robust Design Optimization Including Dimension Reduction Method",10.1115/DETC2006-997,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588335
1086,"INSIDES: A New Design and Simulation Platform for Virtual Prototyping in Automotive and Aerospace Industry",10.1115/DETC2006-992,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588338
1087,"Development of Evaluation System for Style Design Using Mixed Reality Technology",10.1115/DETC2006-993,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588342
1088,"A Graphical Modeling Environment for Configuring Modular Product Families and Platforms",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588345
1089,"Visual Representations as an Aid to Concept Generation",10.1115/DETC2006-995,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1588348
1090,"Style Design Method Based on Form Impressions",10.1115/DETC2005-849,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571758
1091,"Automated Concept Generation: A Co-Evolutionary Approach",10.1115/DETC2005-851,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571761
1092,"Knowledge Sharing Between Designers and Accidentologists for the Development of Road Safety Systems",10.1115/DETC2005-851,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571764
1093,"A Method for Inferring Design Rules With Explicit Bounds of Applicability",10.1115/DETC2005-852,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571767
1094,"Using Q-Learning and Genetic Algorithms to Improve the Efficiency of Weight Adjustments for Optimal Control and Design Problems",10.1115/DETC2005-853,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571769
1095,"A Web-Enabled Engineering Object Modeling Environment to Support Interoperability and Intelligent Services in Collaborative Design",10.1115/DETC2005-842,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571771
1096,"Handling Multiple Objectives in Decentralized Design",10.1115/DETC2005-848,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571774
1097,"Facilitating Collaborative Design: A Review on Design Representations and Workstations",10.1115/DETC2005-851,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571777
1098,"Acquisition of Product Design Guidelines Considering User Kansei Data Pertaining to Product Environments",10.1115/DETC2005-851,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571780
1099,"Computational Methods Applied to Modelica Simulation Models in a Web Based Framework",10.1115/DETC2005-854,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571782
1100,"Evaluation of Modular Design Concepts of Complex Mechatronic Systems",10.1115/DETC2005-844,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571785
1101,"Modeling of Evolutionary Design Database",10.1115/DETC2005-849,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571787
1102,"On Performance Enhancement of Parallel Kinematic Machine",10.1115/DETC2005-850,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571789
1103,"An Information Theoretical Perspective on Performance, Refinement and Cost",10.1115/DETC2005-854,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571792
1104,"A Graph-Based Method for Mechanical Product Family Modeling and Functional Tolerancing",10.1115/DETC2005-855,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571795
1105,"A Cost Based Methodology for Design Optimization",10.1115/DETC2005-846,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571797
1106,"Can a House Without a Foundation Support Design?",10.1115/DETC2005-847,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571799
1107,"A Decision Support Formulation for Design Teams: A Study in Preference Aggregation and Handling Unequal Group Members",10.1115/DETC2005-847,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571801
1108,"Manufacturing Investment and Allocation in Product Line Design Decision-Making",10.1115/DETC2005-848,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571805
1109,"An Optimization Based Methodology to Design Flexible Systems Subjected to Changing Operating Conditions",10.1115/DETC2005-851,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571807
1110,"A Conceptual Design Tool With Error Warning",10.1115/DETC2005-845,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571809
1111,"Analyzing Accidents of Jamming Body Parts in Doors",10.1115/DETC2005-845,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571811
1112,"Organizational Applications of Failure Knowledge Management",10.1115/DETC2005-845,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571814
1113,"Development of a Robust Design Process Using a New Robustness Index",10.1115/DETC2005-845,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571816
1114,"On Providing Formal Manufacturability Information to Upstream Product Development Processes: Methodology and Case Study",10.1115/DETC2005-842,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571819
1115,"Modeling of Non-Linear Relations Among Different Design Evaluation Measures for Multi-Objective Design Optimization",10.1115/DETC2005-844,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571820
1116,"On the Impact of Coupling Strength on Complex System Optimization for Single-Level Formulations",10.1115/DETC2005-847,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571823
1117,"Feasibility Assessment in Preliminary Design Using Pareto Sets",10.1115/DETC2005-848,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571825
1118,"PSO Driven Genetic Range Genetic Algorithms",10.1115/DETC2005-849,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571828
1119,"Methods for Discrete Design Optimization",10.1115/DETC2005-852,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571831
1120,"Design Optimization by Integration of Evolutionary Search and Cumulative Approximation",10.1115/DETC2005-852,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571833
1121,"Twinkling a Random Search Algorithm for Design Optimization",10.1115/DETC2005-853,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571835
1122,"Pipe Route Design Using Variable Topography Distance Transforms",10.1115/DETC2005-853,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571838
1123,"Heuristic Gradient Projection for 3D Space Frame Optimization",10.1115/DETC2005-853,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571840
1124,"Fuzzy Heuristic Gradient Projection for Frame Topology Optimization",10.1115/DETC2005-853,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571842
1125,"Faster Generation of Feasible Design Points",10.1115/DETC2005-854,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571845
1126,"Methodology to Reach Optimal Design of CHP Plants",10.1115/DETC2005-843,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571847
1127,"A Comparison of Optimized Stacked-Ply Flywheel Designs That Are Based on Different Failure Criteria",10.1115/DETC2005-846,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571849
1128,"Roles and Observations of a Graduate Design Coach",10.1115/DETC2005-851,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571852
1129,"Low Cost Demonstrator as a Mean for Rapid Product Realization With an Electric Motorcycle Application",10.1115/DETC2005-852,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571854
1130,"Synthesis of Structural Symmetry Driven by Cost Savings",10.1115/DETC2005-851,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1571856
